#separator:tab
#html:true
"<div><span class=""cloze"" data-cloze=""750"" data-ordinal=""1"">[#]</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>"	"<div><span class=""cloze"" data-ordinal=""1"">750</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

</div>"
"To calculate the <u>total probability</u> of an ""<b style="""">either or</b>"" scenario, <span class=""cloze"" data-cloze=""&lt;i&gt;add&lt;&#x2F;i&gt;"" data-ordinal=""1"">[...]</span> the two probabilities together."	"To calculate the <u>total probability</u> of an ""<b style="""">either or</b>"" scenario, <span class=""cloze"" data-ordinal=""1""><i>add</i></span> the two probabilities together.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>Two mutually exclusive events.</div><div><br></div><div><img src=""paste-52cd9497b398ddff95ce43e97750d04c610fe563.jpg""><br></div></div>"
"To calculate the <u>total probability</u> of an ""<b style="""">and</b>"" scenario, <span class=""cloze"" data-cloze=""&lt;i&gt;multiply&lt;&#x2F;i&gt;"" data-ordinal=""1"">[...]</span> the two probabilities together."	"To calculate the <u>total probability</u> of an ""<b style="""">and</b>"" scenario, <span class=""cloze"" data-ordinal=""1""><i>multiply</i></span> the two probabilities together.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>Probability of both A <u>and</u> B happening happening together.</div><div><br></div><img src=""paste-52cd9497b398ddff95ce43e97750d04c610fe563.jpg""></div>"
"Equation for the <span class=""cloze"" data-cloze=""&lt;b&gt;magnetic&#x20;field&#x20;&#x28;B&#x29;&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span> in the <i>center</i> of a <span class=""cloze"" data-cloze=""&lt;u&gt;current&#x2D;carrying&#x20;solenoid&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">B = µ<sub>0</sub>In </span></div>"	"Equation for the <span class=""cloze"" data-ordinal=""1""><b>magnetic field (B)</b></span> in the <i>center</i> of a <span class=""cloze"" data-ordinal=""1""><u>current-carrying solenoid</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">B = µ<sub>0</sub>In </span></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- B = magnetic field; <i>µ<sub>0</sub></i> = 4π x 10<sup>-7</sup>; n = number of loops; I = current running through the wire.</div><div>- Solenoids are constructed by wrapping a wire in a cylindrical fashion (<u>not</u> circular loops in the same plane).</div><div><br></div><div><img src=""paste-af2f6f6bdaa421434842fd8461b02fd482acbf42.jpg""><br></div></div>"
"Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><b>magnetic field (B)</b></span> in the <i>center</i> of a <span class=""cloze-inactive"" data-ordinal=""1""><u>current-carrying solenoid</u></span>:<div><br></div><div><span class=""cloze"" data-cloze=""B&#x20;&#x3D;&#x20;&#xB5;&lt;sub&gt;0&lt;&#x2F;sub&gt;In&#x20;"" data-ordinal=""2"">[...]</span></div>"	"Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><b>magnetic field (B)</b></span> in the <i>center</i> of a <span class=""cloze-inactive"" data-ordinal=""1""><u>current-carrying solenoid</u></span>:<div><br></div><div><span class=""cloze"" data-ordinal=""2"">B = µ<sub>0</sub>In </span></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- B = magnetic field; <i>µ<sub>0</sub></i> = 4π x 10<sup>-7</sup>; n = number of loops; I = current running through the wire.</div><div>- Solenoids are constructed by wrapping a wire in a cylindrical fashion (<u>not</u> circular loops in the same plane).</div><div><br></div><div><img src=""paste-af2f6f6bdaa421434842fd8461b02fd482acbf42.jpg""><br></div></div>"
"The shape of <b>solenoids</b> is <i>different</i> from <u>circular looped</u> current-carrying wires in that the solenoid's loops <span class=""cloze"" data-cloze=""&lt;i&gt;do&#x20;not&lt;&#x2F;i&gt;&#x20;lie&#x20;flat&#x20;in&#x20;the&#x20;same&#x20;plane&#x20;&#x28;ℓ&#x20;vs&#x2E;&#x20;0&#x29;"" data-ordinal=""1"">[...]</span>."	"The shape of <b>solenoids</b> is <i>different</i> from <u>circular looped</u> current-carrying wires in that the solenoid's loops <span class=""cloze"" data-ordinal=""1""><i>do not</i> lie flat in the same plane (ℓ vs. 0)</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Circular loops are lie flat in the same plane (0), whereas solenoids have more of a loop to it (ℓ):</div><div>- B = magnetic field; µ<sub>0</sub> = 4π x 10<sup>-7</sup>; n = number of loops; I = current running through the wire.</div><div><br></div><div><img src=""paste-af2f6f6bdaa421434842fd8461b02fd482acbf42.jpg""><br></div></div>"
"<span class=""cloze"" data-cloze=""Violet"" data-ordinal=""1"">[blue/violet]</span> photons of light are <span class=""cloze-inactive"" data-ordinal=""2""><i>higher</i></span> in <u>energy</u> than <span class=""cloze"" data-cloze=""blue"" data-ordinal=""1"">[blue/violet]</span>&nbsp;photons of light."	"<span class=""cloze"" data-ordinal=""1"">Violet</span> photons of light are <span class=""cloze-inactive"" data-ordinal=""2""><i>higher</i></span> in <u>energy</u> than <span class=""cloze"" data-ordinal=""1"">blue</span>&nbsp;photons of light.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""80b27b2c3bce88d071f97cf63a01ca90.png""></div>"
"<span class=""cloze-inactive"" data-ordinal=""1"">Violet</span> photons of light are <span class=""cloze"" data-cloze=""&lt;i&gt;higher&lt;&#x2F;i&gt;"" data-ordinal=""2"">[lower/higher]</span> in <u>energy</u> than <span class=""cloze-inactive"" data-ordinal=""1"">blue</span>&nbsp;photons of light."	"<span class=""cloze-inactive"" data-ordinal=""1"">Violet</span> photons of light are <span class=""cloze"" data-ordinal=""2""><i>higher</i></span> in <u>energy</u> than <span class=""cloze-inactive"" data-ordinal=""1"">blue</span>&nbsp;photons of light.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""80b27b2c3bce88d071f97cf63a01ca90.png""></div>"
"<span class=""cloze"" data-cloze=""Blue"" data-ordinal=""1"">[blue/violet]</span> photons of light are <span class=""cloze-inactive"" data-ordinal=""2""><i>lower</i></span> in <u>energy</u> than <span class=""cloze"" data-cloze=""violet"" data-ordinal=""1"">[blue/violet]</span>&nbsp;photons of light."	"<span class=""cloze"" data-ordinal=""1"">Blue</span> photons of light are <span class=""cloze-inactive"" data-ordinal=""2""><i>lower</i></span> in <u>energy</u> than <span class=""cloze"" data-ordinal=""1"">violet</span>&nbsp;photons of light.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""80b27b2c3bce88d071f97cf63a01ca90.png""></div>"
"<span class=""cloze-inactive"" data-ordinal=""1"">Blue</span> photons of light are <span class=""cloze"" data-cloze=""&lt;i&gt;lower&lt;&#x2F;i&gt;"" data-ordinal=""2"">[lower/higher]</span> in <u>energy</u> than <span class=""cloze-inactive"" data-ordinal=""1"">violet</span>&nbsp;photons of light."	"<span class=""cloze-inactive"" data-ordinal=""1"">Blue</span> photons of light are <span class=""cloze"" data-ordinal=""2""><i>lower</i></span> in <u>energy</u> than <span class=""cloze-inactive"" data-ordinal=""1"">violet</span>&nbsp;photons of light.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""80b27b2c3bce88d071f97cf63a01ca90.png""></div>"
"<div>Equation for <span class=""cloze"" data-cloze=""&lt;b&gt;Coulomb&#x27;s&#x20;Law&lt;&#x2F;b&gt;"" data-ordinal=""2"">[law]</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-5685e0071e19369a04b56e0338f13b1a8626b2c6.jpg""></span><br>"	"<div>Equation for <span class=""cloze"" data-ordinal=""2""><b>Coulomb's Law</b></span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-5685e0071e19369a04b56e0338f13b1a8626b2c6.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

<b>k</b> = 9 x 10<sup>9</sup>.<div><br></div><div><img src=""paste-fbe4b6f51889f121e99debbb9995f2c5fe599be8.jpg""><br></div></div>"
"<div>In <u>Coloumb's law</u>, the <i>magnitude</i> of <b>k</b> is <span class=""cloze"" data-cloze=""9&#x20;x&#x20;10&lt;sup&gt;9&lt;&#x2F;sup&gt;"" data-ordinal=""1"">[...]</span>.</div><div><br></div><img src=""paste-5685e0071e19369a04b56e0338f13b1a8626b2c6.jpg"">"	"<div>In <u>Coloumb's law</u>, the <i>magnitude</i> of <b>k</b> is <span class=""cloze"" data-ordinal=""1"">9 x 10<sup>9</sup></span>.</div><div><br></div><img src=""paste-5685e0071e19369a04b56e0338f13b1a8626b2c6.jpg"">
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""paste-fbe4b6f51889f121e99debbb9995f2c5fe599be8.jpg""></div>"
"<span class=""cloze"" data-cloze=""&lt;b&gt;X&#x2D;rays&lt;&#x2F;b&gt;"" data-ordinal=""1"">[radiation]</span> are <i>primarily</i> absorbed by our <span class=""cloze-inactive"" data-ordinal=""2""><u>bone marrow</u></span> - leading to a higher chance of cancer development."	"<span class=""cloze"" data-ordinal=""1""><b>X-rays</b></span> are <i>primarily</i> absorbed by our <span class=""cloze-inactive"" data-ordinal=""2""><u>bone marrow</u></span> - leading to a higher chance of cancer development.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- <b>X-rays</b> → bone marrow.</div><div>- <b>Radioactive</b> <b>iodine</b> → thyroid cancer.</div><div>- <b>Radioactive gases</b> → lung cancer.</div><div><br></div><img src=""8a0468b76a5592bb18e45a9ed05f653c.png""></div>"
"<span class=""cloze-inactive"" data-ordinal=""1""><b>X-rays</b></span> are <i>primarily</i> absorbed by our <span class=""cloze"" data-cloze=""&lt;u&gt;bone&#x20;marrow&lt;&#x2F;u&gt;"" data-ordinal=""2"">[...]</span> - leading to a higher chance of cancer development."	"<span class=""cloze-inactive"" data-ordinal=""1""><b>X-rays</b></span> are <i>primarily</i> absorbed by our <span class=""cloze"" data-ordinal=""2""><u>bone marrow</u></span> - leading to a higher chance of cancer development.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- <b>X-rays</b> → bone marrow.</div><div>- <b>Radioactive</b> <b>iodine</b> → thyroid cancer.</div><div>- <b>Radioactive gases</b> → lung cancer.</div><div><br></div><img src=""8a0468b76a5592bb18e45a9ed05f653c.png""></div>"
"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>power (P)</b></span> of an object <span class=""cloze-inactive"" data-ordinal=""3"">moving at a <u>constant velocity</u></span>:<div><br></div><div><span class=""cloze"" data-cloze=""P&#x20;&#x3D;&#x20;F&#x28;velocity&#x29;"" data-ordinal=""1"">[...]</span></div>"	"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>power (P)</b></span> of an object <span class=""cloze-inactive"" data-ordinal=""3"">moving at a <u>constant velocity</u></span>:<div><br></div><div><span class=""cloze"" data-ordinal=""1"">P = F(velocity)</span></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>This is derived from the fact tha P = Work/time. Since work is Fdcos(θ), dividing it by time is the same as P = Fdcos(θ)/s → F(distance/time) → P = F(velocity).</div><div><br></div><img src=""paste-c14f316d3e7d2716938eefd7dd182bfe2fa803b6.jpg""></div>"
"Equation for the <span class=""cloze"" data-cloze=""&lt;b&gt;power&#x20;&#x28;P&#x29;&lt;&#x2F;b&gt;"" data-ordinal=""2"">[...]</span> of an object <span class=""cloze-inactive"" data-ordinal=""3"">moving at a <u>constant velocity</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1"">P = F(velocity)</span></div>"	"Equation for the <span class=""cloze"" data-ordinal=""2""><b>power (P)</b></span> of an object <span class=""cloze-inactive"" data-ordinal=""3"">moving at a <u>constant velocity</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1"">P = F(velocity)</span></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>This is derived from the fact tha P = Work/time. Since work is Fdcos(θ), dividing it by time is the same as P = Fdcos(θ)/s → F(distance/time) → P = F(velocity).</div><div><br></div><img src=""paste-c14f316d3e7d2716938eefd7dd182bfe2fa803b6.jpg""></div>"
"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>power (P)</b></span> of an object <span class=""cloze"" data-cloze=""moving&#x20;at&#x20;a&#x20;&lt;u&gt;constant&#x20;velocity&lt;&#x2F;u&gt;"" data-ordinal=""3"">[...]</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1"">P = F(velocity)</span></div>"	"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>power (P)</b></span> of an object <span class=""cloze"" data-ordinal=""3"">moving at a <u>constant velocity</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1"">P = F(velocity)</span></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>This is derived from the fact tha P = Work/time. Since work is Fdcos(θ), dividing it by time is the same as P = Fdcos(θ)/s → F(distance/time) → P = F(velocity).</div><div><br></div><img src=""paste-c14f316d3e7d2716938eefd7dd182bfe2fa803b6.jpg""></div>"
"<div><span class=""cloze"" data-cloze=""&lt;b&gt;Bernoulli&#x27;s&#x20;equation&lt;&#x2F;b&gt;"" data-ordinal=""3"">[...]</span> - representing the <span class=""cloze-inactive"" data-ordinal=""2"">conservation of energy</span> <i>inside</i> a <span class=""cloze-inactive"" data-ordinal=""2"">fluid</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""c819af59bec0a807500f656bbb10f319.png""></span><br>"	"<div><span class=""cloze"" data-ordinal=""3""><b>Bernoulli's equation</b></span> - representing the <span class=""cloze-inactive"" data-ordinal=""2"">conservation of energy</span> <i>inside</i> a <span class=""cloze-inactive"" data-ordinal=""2"">fluid</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""c819af59bec0a807500f656bbb10f319.png""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

<div><img src=""e40c6b1d97c08f843fb7051295533c03.png""><br></div><div><br></div><div><img src=""3153ecf0144e3d1c62b3057678241192.png""><br></div></div>"
"<b>Archimedes' principle</b> <i>only</i> applies to <span class=""cloze"" data-cloze=""static"" data-ordinal=""1"">[static/dynamic]</span> fluids."	"<b>Archimedes' principle</b> <i>only</i> applies to <span class=""cloze"" data-ordinal=""1"">static</span> fluids.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>This <u>cannot</u> be appleid to any travelling fluids.</div><div><br></div><img src=""9d4102481b06b1915961d88f256893ab.png""><div><br></div><div><img src=""paste-245e972dc9644350291cb04f80409d7c6b2d18e8.jpg""></div></div>"
"<div>In the equation for sound intensity, <b>P</b> is <span class=""cloze"" data-cloze=""power"" data-ordinal=""1"">[...]</span>.</div><div><br></div><img src=""fd82ff4d9efba05c22b2f87bf9ff0cbd.png"">"	"<div>In the equation for sound intensity, <b>P</b> is <span class=""cloze"" data-ordinal=""1"">power</span>.</div><div><br></div><img src=""fd82ff4d9efba05c22b2f87bf9ff0cbd.png"">
<hr>

<div style=""font-style:italic;color:gray;"">

<b>I</b>&nbsp;= intensity;&nbsp;<b>P</b>&nbsp;= power;&nbsp;<b>A</b>&nbsp;= area.</div>"
"<div>In the equation for sound intensity, <b>A</b> is <span class=""cloze"" data-cloze=""area"" data-ordinal=""1"">[...]</span>.</div><div><br></div><img src=""fd82ff4d9efba05c22b2f87bf9ff0cbd.png"">"	"<div>In the equation for sound intensity, <b>A</b> is <span class=""cloze"" data-ordinal=""1"">area</span>.</div><div><br></div><img src=""fd82ff4d9efba05c22b2f87bf9ff0cbd.png"">
<hr>

<div style=""font-style:italic;color:gray;"">

<b>I</b>&nbsp;= intensity;&nbsp;<b>P</b>&nbsp;= power;&nbsp;<b>A</b>&nbsp;= area.</div>"
"Equation for the <b>work-energy principle</b> when <u>potential energy (PE)</u> is <i>absent</i>:<div><br></div><div><span class=""cloze"" data-cloze=""W&#x20;&#x3D;&#x20;KE&lt;sub&gt;final&lt;&#x2F;sub&gt;&#x20;&#x2D;&#x20;KE&lt;sub&gt;initial&lt;&#x2F;sub&gt;"" data-ordinal=""1"">[...]</span><br></div>"	"Equation for the <b>work-energy principle</b> when <u>potential energy (PE)</u> is <i>absent</i>:<div><br></div><div><span class=""cloze"" data-ordinal=""1"">W = KE<sub>final</sub> - KE<sub>initial</sub></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>PE is absent in the below equation. The amount of work done to accelerate a runner from 0 m/s → 8 m/s was found by...</div><div>1. W = KE<sub>final</sub> - KE<sub>initial</sub></div><div>2. W = KE<sub>final</sub> - 0 J</div><div>3. W = 1/2mv<sup>2</sup></div><div>4. Solve</div><div><br></div><img src=""paste-9971095097ac54061353e0051dc4c605b8aa97f3.jpg""></div>"
"Equation for the <b>work-energy principle</b> when <u>kinetic energy (KE)</u> is <i>absent</i>:<div><br></div><div><span class=""cloze"" data-cloze=""W&#x20;&#x3D;&#x20;PE&lt;sub&gt;final&lt;&#x2F;sub&gt;&#x20;&#x2D;&#x20;PE&lt;sub&gt;initial&lt;&#x2F;sub&gt;"" data-ordinal=""1"">[...]</span><br></div>"	"Equation for the <b>work-energy principle</b> when <u>kinetic energy (KE)</u> is <i>absent</i>:<div><br></div><div><span class=""cloze"" data-ordinal=""1"">W = PE<sub>final</sub> - PE<sub>initial</sub></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>KE is absent in the below problem. The amount of work done to lift an object from 0 m to 5 m above the ground...</div><div>1. W = PE<sub>final</sub> - PE<sub>initial</sub></div><div>2. W = PE<sub>final</sub> - 0 J</div><div>3. W = mgh</div><div>4. Solve</div></div>"
"Equation to approximate the <span class=""cloze"" data-cloze=""&lt;b&gt;distance&lt;&#x2F;b&gt;&#x20;someone&#x20;travelled"" data-ordinal=""1"">[...]</span> after some amount of time at a <span class=""cloze"" data-cloze=""&lt;u&gt;constant&#x20;velocity&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">distance (Δx) = v<sub>average</sub>(t)</span><br></div>"	"Equation to approximate the <span class=""cloze"" data-ordinal=""1""><b>distance</b> someone travelled</span> after some amount of time at a <span class=""cloze"" data-ordinal=""1""><u>constant velocity</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">distance (Δx) = v<sub>average</sub>(t)</span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Remember that v = Δx/t, so <b>Δx = v(t)</b>.&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</div><div>- Instead of using Xf = Xi + Vit + 1/2at<sup>2</sup>, use this equation to approximate the distance travelled.</div><div></div><div><br></div><img src=""paste-00671642017d3f7de8e05d625ee3177fd791c6c4.jpg""></div>"
"Equation to approximate the <span class=""cloze-inactive"" data-ordinal=""1""><b>distance</b> someone travelled</span> after some amount of time at a <span class=""cloze-inactive"" data-ordinal=""1""><u>constant velocity</u></span>:<div><br></div><div><span class=""cloze"" data-cloze=""distance&#x20;&#x28;Δx&#x29;&#x20;&#x3D;&#x20;v&lt;sub&gt;average&lt;&#x2F;sub&gt;&#x28;t&#x29;"" data-ordinal=""2"">[...]</span><br></div>"	"Equation to approximate the <span class=""cloze-inactive"" data-ordinal=""1""><b>distance</b> someone travelled</span> after some amount of time at a <span class=""cloze-inactive"" data-ordinal=""1""><u>constant velocity</u></span>:<div><br></div><div><span class=""cloze"" data-ordinal=""2"">distance (Δx) = v<sub>average</sub>(t)</span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Remember that v = Δx/t, so <b>Δx = v(t)</b>.&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</div><div>- Instead of using Xf = Xi + Vit + 1/2at<sup>2</sup>, use this equation to approximate the distance travelled.</div><div></div><div><br></div><img src=""paste-00671642017d3f7de8e05d625ee3177fd791c6c4.jpg""></div>"
"1 m<sup>3</sup> = <span class=""cloze"" data-cloze=""1&#x20;x&#x20;10&lt;sup&gt;6&lt;&#x2F;sup&gt;"" data-ordinal=""1"">[...]</span>&nbsp;cm<sup>3</sup>"	"1 m<sup>3</sup> = <span class=""cloze"" data-ordinal=""1"">1 x 10<sup>6</sup></span>&nbsp;cm<sup>3</sup>
<hr>

<div style=""font-style:italic;color:gray;"">

(1 x 10<sup>2</sup>)(1 x 10<sup>2</sup>)(1 x 10<sup>2</sup>) → (1 x 10<sup>6</sup>)</div>"
"1 m<sup>2</sup> = <span class=""cloze"" data-cloze=""1&#x20;x&#x20;10&lt;sup&gt;4&lt;&#x2F;sup&gt;"" data-ordinal=""1"">[...]</span>&nbsp;cm<sup>2</sup>"	"1 m<sup>2</sup> = <span class=""cloze"" data-ordinal=""1"">1 x 10<sup>4</sup></span>&nbsp;cm<sup>2</sup>
<hr>

<div style=""font-style:italic;color:gray;"">

</div>"
"Equation to approximate the amount of <span class=""cloze"" data-cloze=""&lt;b&gt;work&lt;&#x2F;b&gt;&#x20;done&#x20;due&#x20;to&#x20;an&#x20;&lt;u&#x20;style&#x3D;&quot;&quot;&gt;&lt;i&gt;elastic&#x20;&lt;&#x2F;i&gt;force&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">W = F<sub>avg</sub>(distance)</span><br></div>"	"Equation to approximate the amount of <span class=""cloze"" data-ordinal=""1""><b>work</b> done due to an <u style=""""><i>elastic </i>force</u></span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2"">W = F<sub>avg</sub>(distance)</span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>If the force is said to be 500 N, 250 N is the F<sub>avg</sub>, since it's the average between 0 N (where it started) and 500 N (where it finished).</div><div><br></div><img src=""paste-d8eb8faba35c7e7ca48e34f2f2bf9ff8942797b0.jpg""></div>"
"Equation to approximate the amount of <span class=""cloze-inactive"" data-ordinal=""1""><b>work</b> done due to an <u style=""""><i>elastic </i>force</u></span>:<div><br></div><div><span class=""cloze"" data-cloze=""W&#x20;&#x3D;&#x20;F&lt;sub&gt;avg&lt;&#x2F;sub&gt;&#x28;distance&#x29;"" data-ordinal=""2"">[...]</span><br></div>"	"Equation to approximate the amount of <span class=""cloze-inactive"" data-ordinal=""1""><b>work</b> done due to an <u style=""""><i>elastic </i>force</u></span>:<div><br></div><div><span class=""cloze"" data-ordinal=""2"">W = F<sub>avg</sub>(distance)</span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>If the force is said to be 500 N, 250 N is the F<sub>avg</sub>, since it's the average between 0 N (where it started) and 500 N (where it finished).</div><div><br></div><img src=""paste-d8eb8faba35c7e7ca48e34f2f2bf9ff8942797b0.jpg""></div>"
"<div>If a maximum force of 500 N was exerted on a spring, the <i>average</i> force (F<sub>avg</sub>) would be <span class=""cloze"" data-cloze=""250"" data-ordinal=""1"">[#]</span> N.<br></div><div><br></div><div>W = F<sub>avg</sub>(d<sub>compressed</sub>)<br></div>"	"<div>If a maximum force of 500 N was exerted on a spring, the <i>average</i> force (F<sub>avg</sub>) would be <span class=""cloze"" data-ordinal=""1"">250</span> N.<br></div><div><br></div><div>W = F<sub>avg</sub>(d<sub>compressed</sub>)<br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- If the force is said to be 500 N, 250 N is the F<sub>avg</sub>, since it's the average between 0 N (where it started) and 500 N (where it finished).<br></div><div>- W = F<sub>avg</sub>(d<sub>compressed</sub>) - equation to approximate the amount of work done.</div><div><br></div><img src=""paste-d8eb8faba35c7e7ca48e34f2f2bf9ff8942797b0.jpg""></div>"
"<div>If a maximum force of 200 N was exerted on a spring, the <i>average</i> force (F<sub>avg</sub>) would be <span class=""cloze"" data-cloze=""100"" data-ordinal=""1"">[#]</span> N.<br></div><div><br></div><div>W = F<sub>avg</sub>(distance)<br></div>"	"<div>If a maximum force of 200 N was exerted on a spring, the <i>average</i> force (F<sub>avg</sub>) would be <span class=""cloze"" data-ordinal=""1"">100</span> N.<br></div><div><br></div><div>W = F<sub>avg</sub>(distance)<br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- If the force is said to be 500 N, 250 N is the F<sub>avg</sub>, since it's the average between 0 N (where it started) and 500 N (where it finished).<br></div><div>- W = F<sub>avg</sub>(d<sub>compressed</sub>) - equation to approximate the amount of work done.</div><div><br></div><img src=""paste-d8eb8faba35c7e7ca48e34f2f2bf9ff8942797b0.jpg""></div>"
"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>final velocity</b></span> of an object <span class=""cloze-inactive"" data-ordinal=""2""><i>dropped</i> from some height</span>:<div><br></div><div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;1afcc7d07c6ebd4cd29c1b150124ea70764c57f7&#x2E;jpg&quot;&gt;"" data-ordinal=""1"">[...]</span><br></div>"	"Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>final velocity</b></span> of an object <span class=""cloze-inactive"" data-ordinal=""2""><i>dropped</i> from some height</span>:<div><br></div><div><span class=""cloze"" data-ordinal=""1""><img src=""paste-1afcc7d07c6ebd4cd29c1b150124ea70764c57f7.jpg""></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>v</b> = velocity before hitting the ground; <b>g</b> = 10 m/s<sup>2</sup>; <b>h</b> = height dropped</div>"
"Equation for the <span class=""cloze"" data-cloze=""&lt;b&gt;final&#x20;velocity&lt;&#x2F;b&gt;"" data-ordinal=""2"">[...]</span> of an object <span class=""cloze"" data-cloze=""&lt;i&gt;dropped&lt;&#x2F;i&gt;&#x20;from&#x20;some&#x20;height"" data-ordinal=""2"">[...]</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-1afcc7d07c6ebd4cd29c1b150124ea70764c57f7.jpg""></span><br></div>"	"Equation for the <span class=""cloze"" data-ordinal=""2""><b>final velocity</b></span> of an object <span class=""cloze"" data-ordinal=""2""><i>dropped</i> from some height</span>:<div><br></div><div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-1afcc7d07c6ebd4cd29c1b150124ea70764c57f7.jpg""></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>v</b> = velocity before hitting the ground; <b>g</b> = 10 m/s<sup>2</sup>; <b>h</b> = height dropped</div>"
